OptionName|FinancialReport|X-Day|Premium|PoW_Simulation_Mean_Earnings|100k_Invested_Loss_Mean|1_2_3_ProbOfWorthless_Weighted|ProbWorthless_Bayesian_IsoCal|1_ProbOfWorthless_Original|2_ProbOfWorthless_Calibrated|3_ProbOfWorthless_Historical_IV|Lower_Bound_at_Accuracy|LossAtBadDecline|LossAtWorstDecline|PoW_Stats_MedianLossPct|PoW_Stats_WorstLossPct|PoW_Stats_MedianLoss|PoW_Stats_WorstLoss|PoW_Stats_MedianProbOfWorthless|PoW_Stats_MinProbOfWorthless|PoW_Stats_MaxProbOfWorthless|LossAt100DayWorstDecline|LossAt_2008_100DayWorstDecline|Mean_Accuracy|Lower_Bound_HistMedianIV_at_Accuracy|Lower_Bound|Lower_Bound_HistMedianIV|Bid_Ask_Mid_Price|Option_Price_Min|NumberOfContractsBasedOnLimit|Bid|ProfitLossPctLeastBad|Loss_Least_Bad|IV_AllMedianIV_Maximum100DaysToExp_Ratio|StockPrice|DaysToExpiry|AskBidSpread|Underlying_Value|StrikePrice|StockPrice_After_2008_100DayWorstDecline|LossAt50DayWorstDecline|LossAt_2008_50DayWorstDecline|ProfitLossPctBad|ProfitLossPctWorst|ProfitLossPct100DayWorst|ImpliedVolatility|TodayStockMedianIV_Maximum100DaysToExp|AllMedianIV_Maximum100DaysToExp|ExpiryDate_Lower_Bound_Minus_Pct_Based_on_Accuracy|StrikeBelowLowerAtAcc|StockName|Country|SampleSize|Confidence|ExpiryDate|Ask|WorstHistoricalDecline|BadHistoricalDecline|ImpliedVolatilityUntilExpiry|StockPrice_After_100DayWorstDecline|StockPrice_After_50DayWorstDecline|StockPrice_After_2008_50DayWorstDecline|100DayMaxPrice|100DayMaxPriceDate|50DayMaxPrice|50DayMaxPriceDate|Historical100DaysWorstDecline|Historical50DaysWorstDecline|2008_100DaysWorstDecline|2008_50DaysWorstDecline|IV_2sigma_Decline|BreakevenDecline|CVaR10pct_Decline
AZN6P1650|||1555|-106.7901955653644|-4076.134907011313|0.7909037301252602|0.8340425531914893|0.7792200128983907|0.828|0.749|1713.8|-16101|-27998|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-21015|-46645|0.795091929812167|1728.4|1621.4|1663.2|17.05|19.92|1.0|13.1|0.097|-16101|1.4173036701039672|1763.5|19|1.6|165000|1650.0|1168.0|-20575|-28125|0.097|0.056|0.074|0.2935361979457012|0.2937193076021869|0.2071088956710093|0.65|Y|AstraZeneca|SE|235.0|HIGH|2026-04-17|21.0|-0.2319438712340074|-0.1644840558546792|0.0806005851573923|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1612|-0.074|-0.1871623768668573
AZN6P1660|||1735|-82.95197421164826|-3816.8619578088287|0.7801441928097995|0.7573221757322176|0.7604178959630283|0.81|0.749|1714.3|-16921|-28818|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-21835|-47465|0.795091929812167|1728.4|1623.0|1663.2|18.85|18.39|1.0|14.9|0.103|-16921|1.400492402777071|1763.5|19|1.53|166000|1660.0|1168.0|-21395|-28945|0.103|0.06|0.079|0.2900544349347976|0.2937193076021869|0.2071088956710093|0.65|Y|AstraZeneca|SE|239.0|HIGH|2026-04-17|22.8|-0.2319438712340074|-0.1644840558546792|0.0796445458749386|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1593|-0.0694|-0.1871623768668573
AZN6P1680|||2190|-206.49662667289232|-4353.290736602593|0.7394741905025367|0.7551867219917012|0.7171628732749437|0.766|0.713|1715.1|-18466|-30363|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-23380|-49010|0.795091929812167|1728.4|1625.1|1663.2|23.4|31.53|1.0|19.0|0.119|-18466|1.3795826452747617|1763.5|19|1.46|168000|1680.0|1168.0|-22940|-30490|0.119|0.072|0.094|0.2857238381497458|0.2937193076021869|0.2071088956710093|0.65|Y|AstraZeneca|SE|241.0|HIGH|2026-04-17|27.8|-0.2319438712340074|-0.1644840558546792|0.0784554297202745|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1569|-0.0606|-0.1871623768668573
AZN6P1700|||2690|206.06836323405804|-3792.732956116961|0.7227078800021924|0.728|0.6711274866882246|0.753|0.699|1716.2|-19966|-31863|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-24880|-50510|0.795091929812167|1728.4|1628.3|1663.2|28.4|27.95|1.0|23.4|0.135|-19966|1.3478252529421648|1763.5|19|1.43|170000|1700.0|1168.0|-24440|-31990|0.135|0.084|0.108|0.2791465996943506|0.2937193076021869|0.2071088956710093|0.65|Y|AstraZeneca|SE|250.0|HIGH|2026-04-17|33.4|-0.2319438712340074|-0.1644840558546792|0.0766494198586811|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1533|-0.0521|-0.1871623768668573
AZN6P1720|||3310|307.3421481084635|-3291.025328682376|0.6789013160169649|0.6861924686192469|0.6196962741668215|0.701|0.667|1717.0|-21346|-33243|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-26260|-51890|0.795091929812167|1728.4|1630.7|1663.2|34.6|29.64|1.0|29.0|0.155|-21346|1.3239992206857665|1763.5|19|1.39|172000|1720.0|1168.0|-25820|-33370|0.155|0.1|0.126|0.2742120164655061|0.2937193076021869|0.2071088956710093|0.65||AstraZeneca|SE|239.0|HIGH|2026-04-17|40.2|-0.2319438712340074|-0.1644840558546792|0.0752944581928416|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1506|-0.0443|-0.1871623768668573
AZN6P1740|||4070|467.7288422791388|-2745.975972067558|0.6436672775812925|0.6575875486381323|0.5640615628827099|0.664|0.639|1717.5|-22586|-34483|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-27500|-53130|0.795091929812167|1728.4|1632.2|1663.2|42.2|28.33|1.0|36.0|0.18|-22586|1.3094416890756675|1763.5|19|1.34|174000|1740.0|1168.0|-27060|-34610|0.18|0.118|0.148|0.2711970221700427|0.2937193076021869|0.2071088956710093|0.65||AstraZeneca|SE|257.0|HIGH|2026-04-17|48.4|-0.2319438712340074|-0.1644840558546792|0.0744665865158176|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1489|-0.0373|-0.1871623768668573
AZN6P1750|||4470|154.25852847970515|-3299.0279793177924|0.6270231546686121|0.6424870466321243|0.5357276875746863|0.636|0.639|1718.0|-23186|-35083|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-28100|-53730|0.795091929812167|1728.4|1633.4|1663.2|46.2|33.81|1.0|39.8|0.193|-23186|1.2969307478516043|1763.5|19|1.32|175000|1750.0|1168.0|-27660|-35210|0.193|0.127|0.159|0.2686058949493221|0.2937193076021869|0.2071088956710093|0.65||AstraZeneca|SE|193.0|HIGH|2026-04-17|52.6|-0.2319438712340074|-0.1644840558546792|0.0737551023047767|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1475|-0.0339|-0.1871623768668573
AZN6P1760|||4900|356.87183625220086|-3299.0279793177924|0.609828093197201|0.6424870466321243|0.5068095831058096|0.607|0.639|1718.4|-23756|-35653|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-28670|-54300|0.795091929812167|1728.4|1634.6|1663.2|50.5|36.58|1.0|43.8|0.206|-23756|1.2848361484559674|1763.5|19|1.31|176000|1760.0|1168.0|-28230|-35780|0.206|0.137|0.171|0.2661009958249085|0.2937193076021869|0.2071088956710093|0.65||AstraZeneca|SE|193.0|HIGH|2026-04-17|57.2|-0.2319438712340074|-0.1644840558546792|0.0730672950203568|1424.3|1428.7|1353.2|1897.0|2026-02-18|1897.0|2026-02-18|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.1461|-0.0306|-0.1871623768668573
AZN6Q1450|Y||772|-135.73571762180512|-3442.617366796459|0.8299842966914548|0.9294019933554818|0.9021789174659722|0.868|0.766|1640.9|-9017|-10781|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-1797|-27427|0.8050163919643352|1693.5|1518.2|1623.5|9.225|12.12|1.0|0.95|0.43|-1797|1.7525587481809697|1763.5|37|18.42|145000|1450.0|1168.0|-5497|-12837|0.086|0.072|0.43|0.3629705069343272|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|86.0|MEDIUM|2026-05-15|17.5|-0.2432915921288014|-0.2332882269725003|0.1390823210247906|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2782|-0.183|-0.2403580173035056
AZN6Q1500|Y||1148|-264.0651581681696|-4112.08605766905|0.8079283654065009|0.8736842105263158|0.8689622598305928|0.83|0.766|1646.6|-13642|-15406|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-6422|-32052|0.8050163919643352|1693.5|1529.7|1623.5|12.975|16.0|1.0|4.15|0.179|-6422|1.6708025561270876|1763.5|37|5.25|150000|1500.0|1168.0|-10122|-17462|0.084|0.075|0.179|0.3460380722837807|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|95.0|MEDIUM|2026-05-15|21.8|-0.2432915921288014|-0.2332882269725003|0.1325941842015288|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2652|-0.1568|-0.2403580173035056
AZN6Q1550|Y||1340|-210.5827653265354|-4137.71053640249|0.7951356614006942|0.8170731707317073|0.8440006704401591|0.805|0.771|1659.3|-18450|-20214|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-11230|-36860|0.8050163919643352|1693.5|1555.1|1623.5|14.9|19.36|1.0|10.9|0.119|-11230|1.4888732617867444|1763.5|37|1.73|155000|1550.0|1168.0|-14930|-22270|0.073|0.066|0.119|0.3083588970427462|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|82.0|MEDIUM|2026-05-15|18.9|-0.2432915921288014|-0.2332882269725003|0.1181563523482343|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2363|-0.1295|-0.2403580173035056
AZN6Q1580|Y||1770|81.64134184622881|-3170.7382568337653|0.7642221557077387|0.8125|0.8091845311260965|0.77|0.746|1661.2|-21020|-22784|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-13800|-39430|0.8050163919643352|1693.5|1558.9|1623.5|19.2|17.6|1.0|15.2|0.128|-13800|1.4620497924183873|1763.5|37|1.53|158000|1580.0|1168.0|-17500|-24840|0.084|0.078|0.128|0.3028035179238006|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|80.0|MEDIUM|2026-05-15|23.2|-0.2432915921288014|-0.2332882269725003|0.1160276531639355|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2321|-0.1149|-0.2403580173035056
AZN6Q1600|Y||2130|251.43051939557532|-3403.953862300108|0.7602824245402366|0.7763157894736842|0.7822771746456596|0.775|0.737|1662.1|-22660|-24424|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-15440|-41070|0.8050163919643352|1693.5|1560.7|1623.5|22.8|19.46|1.0|18.8|0.138|-15440|1.449076095069003|1763.5|37|1.43|160000|1600.0|1168.0|-19140|-26480|0.094|0.087|0.138|0.3001165497929998|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|76.0|MEDIUM|2026-05-15|26.8|-0.2432915921288014|-0.2332882269725003|0.114998066029411|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.23|-0.1056|-0.2403580173035056
AZN6Q1620|Y||2530|20.013156455545783|-4301.067846176632|0.7374227662868594|0.7684210526315789|0.7536572018207842|0.746|0.723|1663.2|-24260|-26024|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-17040|-42670|0.8050163919643352|1693.5|1562.9|1623.5|26.8|27.13|1.0|22.8|0.148|-17040|1.4333430629356445|1763.5|37|1.35|162000|1620.0|1168.0|-20740|-28080|0.104|0.097|0.148|0.2968580988823033|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|95.0|MEDIUM|2026-05-15|30.8|-0.2432915921288014|-0.2332882269725003|0.113749499253469|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2275|-0.0966|-0.2403580173035056
AZN6Q1640|Y||2990|333.1574159617862|-3261.7869762396376|0.708864255284197|0.7466666666666667|0.7226651769612711|0.715|0.698|1664.2|-25800|-27564|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-18580|-44210|0.8050163919643352|1693.5|1564.9|1623.5|31.4|24.56|1.0|27.4|0.161|-18580|1.4187934728244078|1763.5|37|1.29|164000|1640.0|1168.0|-22280|-29620|0.116|0.108|0.161|0.2938447493418993|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|75.0|MEDIUM|2026-05-15|35.4|-0.2432915921288014|-0.2332882269725003|0.1125948499358753|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2252|-0.0878|-0.2403580173035056
AZN6Q1650|Y||3250|348.1460373657124|-3261.7869762396376|0.6967925105277487|0.7466666666666667|0.7061263535228619|0.698|0.693|1664.6|-26540|-28304|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-19320|-44950|0.8050163919643352|1693.5|1565.7|1623.5|34.0|25.31|1.0|29.8|0.168|-19320|1.4131748204413097|1763.5|37|1.28|165000|1650.0|1168.0|-23020|-30360|0.122|0.115|0.168|0.2926810764516765|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|75.0|MEDIUM|2026-05-15|38.2|-0.2432915921288014|-0.2332882269725003|0.1121489560591172|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2243|-0.0836|-0.2403580173035056
AZN6Q1660|Y||3530|575.0293508429843|-3261.7869762396376|0.7284737808577836|0.7466666666666667|0.6889921784348715|0.766|0.693|1664.9|-27260|-29024|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-20040|-45670|0.8050163919643352|1693.5|1566.4|1623.5|36.8|23.74|1.0|32.4|0.176|-20040|1.4083760892057486|1763.5|37|1.27|166000|1660.0|1168.0|-23740|-31080|0.129|0.122|0.176|0.2916872165248576|0.2937193076021869|0.2071088956710093|0.5|Y|AstraZeneca|SE|75.0|MEDIUM|2026-05-15|41.2|-0.2432915921288014|-0.2332882269725003|0.1117681307778484|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2235|-0.0796|-0.2403580173035056
AZN6Q1680|Y||4110|469.3182002443253|-4417.478471373871|0.7077390850163621|0.7160493827160493|0.65426766932756|0.731|0.693|1666.0|-28680|-30444|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-21460|-47090|0.8050163919643352|1693.5|1568.6|1623.5|42.6|33.28|1.0|37.8|0.192|-21460|1.3928539059352183|1763.5|37|1.25|168000|1680.0|1168.0|-25160|-32500|0.143|0.135|0.192|0.288472434289295|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|81.0|MEDIUM|2026-05-15|47.4|-0.2432915921288014|-0.2332882269725003|0.1105362968784837|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2211|-0.0715|-0.2403580173035056
AZN6Q1700|Y||4780|321.1737594606423|-4667.958680298371|0.684172043259522|0.7093023255813954|0.617358425385299|0.694|0.689|1666.8|-30010|-31774|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-22790|-48420|0.8050163919643352|1693.5|1570.2|1623.5|49.3|40.5|1.0|44.2|0.21|-22790|1.3814621542705987|1763.5|37|1.23|170000|1700.0|1168.0|-26490|-33830|0.159|0.15|0.21|0.2861131011822773|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|86.0|MEDIUM|2026-05-15|54.4|-0.2432915921288014|-0.2332882269725003|0.1096322522844307|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2193|-0.064|-0.2403580173035056
AZN6Q1720|Y||5480|1023.9229578433576|-3425.8563980325453|0.6870213366379281|0.6794871794871795|0.5798764769396256|0.715|0.68|1668.2|-31310|-33074|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-24090|-49720|0.8050163919643352|1693.5|1572.8|1623.5|56.3|30.11|1.0|50.8|0.227|-24090|1.3623524063036667|1763.5|37|1.22|172000|1720.0|1168.0|-27790|-35130|0.175|0.166|0.227|0.2821553023842947|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|78.0|MEDIUM|2026-05-15|61.8|-0.2432915921288014|-0.2332882269725003|0.1081157107680916|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2162|-0.0566|-0.2403580173035056
AZN6Q1740|Y||6340|1200.8344606188623|-3478.931601694278|0.6551780423950115|0.6060606060606061|0.5400840835509458|0.675|0.66|1668.5|-32450|-34214|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-25230|-50860|0.8050163919643352|1693.5|1573.4|1623.5|64.9|35.49|1.0|59.0|0.251|-25230|1.35823121819708|1763.5|37|1.2|174000|1740.0|1168.0|-28930|-36270|0.195|0.185|0.251|0.281301767666687|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|66.0|MEDIUM|2026-05-15|70.8|-0.2432915921288014|-0.2332882269725003|0.1077886550229768|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2156|-0.0501|-0.2403580173035056
AZN6Q1750|Y||6770|1120.87358096634|-3478.931601694278|0.6433399550226543|0.6060606060606061|0.5203428910560991|0.655|0.66|1669.0|-33020|-34784|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-25800|-51430|0.8050163919643352|1693.5|1574.4|1623.5|69.2|40.71|1.0|63.0|0.262|-25800|1.3509967460887804|1763.5|37|1.2|175000|1750.0|1168.0|-29500|-36840|0.205|0.195|0.262|0.2798034441375743|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|66.0|MEDIUM|2026-05-15|75.4|-0.2432915921288014|-0.2332882269725003|0.1072145303762249|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2144|-0.0469|-0.2403580173035056
AZN6Q1760|Y||7220|1380.445554991754|-3478.931601694278|0.6314865681695302|0.6060606060606061|0.5004512536670468|0.635|0.66|1669.5|-33570|-35334|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-26350|-51980|0.8050163919643352|1693.5|1575.4|1623.5|73.7|38.71|1.0|67.2|0.274|-26350|1.3438204885190332|1763.5|37|1.19|176000|1760.0|1168.0|-30050|-37390|0.215|0.204|0.274|0.2783171773572533|0.2937193076021869|0.2071088956710093|0.5||AstraZeneca|SE|66.0|MEDIUM|2026-05-15|80.2|-0.2432915921288014|-0.2332882269725003|0.1066450256106311|1424.3|1387.3|1313.9|1897.0|2026-02-18|1842.0|2026-03-04|-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2133|-0.0438|-0.2403580173035056
AZN6R1400|Y||770|-176.2410087481125|-2721.355895261768|0.7908471483132684|0.8563025210084033|0.9094969584138052|0.791|0.761|1577.7|-5236|-14695|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|3200|-22430|0.797579566264328|1646.7|1477.6|1583.8|9.2|11.53|1.0|5.2|0.241|3200|1.591057384929886|1763.5|61|2.54|140000|1400.0|1168.0|0|0|0.147|0.052|0.241|0.3295221379420327|0.2937193076021869|0.2071088956710093|0.35|Y|AstraZeneca|SE|1190.0|HIGH|2026-06-18|13.2|-0.2938230383973289|-0.2401857472202317|0.1621247217695006|1424.3|||1897.0|2026-02-18|||-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.3242|-0.2113|-0.2530604722376005
AZN6R1410|Y||830|-188.93363538651556|-2721.355895261768|0.7878803746006486|0.8563025210084033|0.904490350239711|0.786|0.761|1579.2|-6176|-15635|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|2260|-23370|0.797579566264328|1646.7|1480.0|1583.8|9.8|12.95|1.0|5.8|0.367|2260|1.5776369530376846|1763.5|61|2.38|141000|1410.0|1168.0|0|0|0.134|0.053|0.367|0.3267426471134109|0.2937193076021869|0.2071088956710093|0.35|Y|AstraZeneca|SE|1190.0|HIGH|2026-06-18|13.8|-0.2938230383973289|-0.2401857472202317|0.1607572137165804|1424.3|||1897.0|2026-02-18|||-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.3215|-0.206|-0.2530604722376005
AZN6R1450|Y||1130|-5.056992681630462|-3413.818142682516|0.8016785013285248|0.8310104529616724|0.8806719297304927|0.819|0.761|1584.6|-9876|-19335|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-1440|-27070|0.797579566264328|1646.7|1488.3|1583.8|12.8|13.51|1.0|8.8|0.785|-1440|1.5313652679355012|1763.5|61|1.91|145000|1450.0|1168.0|0|0|0.114|0.058|0.785|0.317159369511061|0.2937193076021869|0.2071088956710093|0.35|Y|AstraZeneca|SE|1148.0|HIGH|2026-06-18|16.8|-0.2938230383973289|-0.2401857472202317|0.156042246083073|1424.3|||1897.0|2026-02-18|||-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.3121|-0.185|-0.2530604722376005
AZN6R1470|Y||1310|-17.316628106010835|-3413.818142682516|0.7938954003736678|0.8310104529616724|0.8669714370077334|0.806|0.761|1587.3|-11696|-21155|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-3260|-28890|0.797579566264328|1646.7|1492.4|1583.8|14.6|15.95|1.0|10.6|0.402|-3260|1.5086352752527297|1763.5|61|1.75|147000|1470.0|1168.0|0|0|0.112|0.062|0.402|0.3124517858279221|0.2937193076021869|0.2071088956710093|0.35|Y|AstraZeneca|SE|1148.0|HIGH|2026-06-18|18.6|-0.2938230383973289|-0.2401857472202317|0.1537261173410041|1424.3|||1897.0|2026-02-18|||-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.3075|-0.1747|-0.2530604722376005
AZN6R1500|Y||1635|68.1989320459909|-3512.707513306347|0.7797030476764686|0.8023450586264657|0.8434133021519404|0.782|0.761|1590.9|-14371|-23830|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-5935|-31565|0.797579566264328|1646.7|1497.9|1583.8|17.85|17.34|1.0|13.9|0.275|-5935|1.4779497256333975|1763.5|61|1.57|150000|1500.0|1168.0|0|0|0.114|0.069|0.275|0.3060965355332042|0.2937193076021869|0.2071088956710093|0.35|Y|AstraZeneca|SE|1194.0|HIGH|2026-06-18|21.8|-0.2938230383973289|-0.2401857472202317|0.1505993374765571|1424.3|||1897.0|2026-02-18|||-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.3012|-0.1595|-0.2530604722376005
AZN6R1530|Y||2050|30.33311948725076|-3176.092691423273|0.741538371765109|0.7642967542503863|0.8154606556902383|0.754|0.708|1593.7|-16956|-26415|-0.0351884020618556|-0.1441473684210526|-5339.2625|-21910.4|0.8250745033558844|0.7000041664481479|0.9985204338617368|-8520|-34150|0.797579566264328|1646.7|1502.2|1583.8|22.0|19.77|1.0|18.0|0.241|-8520|1.4540801700485553|1763.5|61|1.44|153000|1530.0|1168.0|0|0|0.121|0.078|0.241|0.3011529382358698|0.2937193076021869|0.2071088956710093|0.35|Y|AstraZeneca|SE|1294.0|HIGH|2026-06-18|26.0|-0.2938230383973289|-0.2401857472202317|0.1481670901581332|1424.3|||1897.0|2026-02-18|||-0.249164387724096|-0.2468497576736672|-0.3842794759825327|-0.2866779089376054|-0.2963|-0.1449|-0.2530604722376005
