name|month|year|open|high|low|close|close_previous_month|low_previous_month|pct_return_month|pct_open_to_low|pct_low_to_high|pct_low_previous_month_to_low_current_month|day_low_day_of_month|day_high_day_of_month
Latour, Investmentab. ser. B|May|2008|21.188|23.625|20.938|23.125|20.75|20.75|0.1144578313253013|-0.0117991315839154|0.1283312637310154|0.0090602409638553|2|28
Latour, Investmentab. ser. B|Jun|2008|22.938|22.938|20.063|21.25|23.125|20.938|-0.081081081081081|-0.1253378672944459|0.1432986093804515|-0.0417900468048524|24|2
Latour, Investmentab. ser. B|Jul|2008|21.0|21.25|18.938|19.563|21.25|20.063|-0.0793882352941176|-0.0981904761904762|0.1220825852782765|-0.0560733688880027|25|1
Latour, Investmentab. ser. B|Aug|2008|19.75|21.875|19.563|21.125|19.563|18.938|0.0798446046107448|-0.0094683544303798|0.1181822828809489|0.0330024289787729|19|12
Latour, Investmentab. ser. B|Sep|2008|20.938|21.563|17.5|18.25|21.125|19.563|-0.136094674556213|-0.1641990639029514|0.2321714285714284|-0.105454173695241|30|3
Latour, Investmentab. ser. B|Oct|2008|18.688|19.813|12.75|14.563|18.25|17.5|-0.2020273972602739|-0.317744006849315|0.5539607843137253|-0.2714285714285714|28|3
Latour, Investmentab. ser. B|Nov|2008|14.625|17.0|13.875|15.5|14.563|12.75|0.0643411385016823|-0.0512820512820513|0.2252252252252251|0.0882352941176469|20|5
Latour, Investmentab. ser. B|Dec|2008|15.25|17.688|14.438|15.813|15.5|13.875|0.0201935483870967|-0.0532459016393441|0.2251004294223575|0.0405765765765766|2|10
Latour, Investmentab. ser. B|Jan|2009|15.75|17.5|14.75|16.875|15.813|14.438|0.0671599317017643|-0.0634920634920634|0.1864406779661016|0.0216096412245463|21|29
Latour, Investmentab. ser. B|Feb|2009|16.875|17.625|15.938|17.625|16.875|14.75|0.0444444444444445|-0.0555259259259258|0.1058476596812647|0.0805423728813559|3|27
Latour, Investmentab. ser. B|Mar|2009|17.5|18.375|16.688|17.688|17.625|15.938|0.0035744680851064|-0.0464000000000001|0.1010906040268457|0.0470573472204791|17|31
Latour, Investmentab. ser. B|Apr|2009|17.688|21.0|17.625|20.688|17.688|16.688|0.1696065128900949|-0.0035617367706919|0.1914893617021276|0.0561481303930968|1|30
Latour, Investmentab. ser. B|May|2009|21.0|23.375|19.0|19.125|20.688|17.625|-0.0755510440835266|-0.0952380952380952|0.2302631578947369|0.0780141843971631|29|7
Latour, Investmentab. ser. B|Jun|2009|19.125|19.563|17.625|17.625|19.125|19.0|-0.0784313725490196|-0.0784313725490196|0.1099574468085105|-0.0723684210526315|30|1
Latour, Investmentab. ser. B|Jul|2009|17.688|19.313|17.5|19.313|17.625|17.625|0.0957730496453899|-0.0106286748077791|0.1035999999999999|-0.0070921985815602|2|31
Latour, Investmentab. ser. B|Aug|2009|19.313|20.25|19.0|19.438|19.313|17.5|0.0064723243411173|-0.0162067001501579|0.0657894736842106|0.0857142857142856|7|24
Latour, Investmentab. ser. B|Sep|2009|19.438|23.438|18.875|21.938|19.438|19.0|0.1286140549439243|-0.0289638851733716|0.2417483443708608|-0.006578947368421|2|24
Latour, Investmentab. ser. B|Oct|2009|22.0|22.5|21.125|22.063|21.938|18.875|0.0056978758318899|-0.0397727272727272|0.0650887573964498|0.1192052980132449|2|9
Latour, Investmentab. ser. B|Nov|2009|22.25|23.813|21.75|23.813|22.063|21.125|0.0793183157322214|-0.0224719101123596|0.0948505747126435|0.0295857988165679|2|30
Latour, Investmentab. ser. B|Dec|2009|24.5|26.063|23.813|25.125|23.813|21.75|0.0550959559904253|-0.0280408163265306|0.094486205014068|0.0948505747126435|1|8
Latour, Investmentab. ser. B|Jan|2010|25.125|29.75|25.125|28.625|25.125|23.813|0.1393034825870647|0.0|0.1840796019900497|0.0550959559904253|4|19
Latour, Investmentab. ser. B|Feb|2010|28.625|29.25|25.0|27.0|28.625|25.125|-0.056768558951965|-0.1266375545851528|0.1699999999999999|-0.0049751243781094|15|22
Latour, Investmentab. ser. B|Mar|2010|26.563|28.0|26.25|26.938|27.0|25.0|-0.0022962962962963|-0.0117833076083273|0.0666666666666666|0.05|18|23
Latour, Investmentab. ser. B|Apr|2010|26.875|28.0|24.188|26.0|26.938|26.25|-0.03482069938377|-0.0999813953488372|0.1575988093269389|-0.078552380952381|28|13
Latour, Investmentab. ser. B|May|2010|26.313|26.313|21.25|23.5|26.0|24.188|-0.0961538461538461|-0.1924143959259681|0.2382588235294116|-0.1214651893500908|25|3
Latour, Investmentab. ser. B|Jun|2010|23.625|24.6|22.688|23.475|23.5|21.25|-0.0010638297872339|-0.0396613756613757|0.0842736248236954|0.0676705882352941|8|23
Latour, Investmentab. ser. B|Jul|2010|23.35|24.15|23.05|23.75|23.475|22.688|0.0117145899893502|-0.012847965738758|0.0477223427331885|0.0159555712270804|2|7
Latour, Investmentab. ser. B|Aug|2010|23.75|24.5|22.75|22.963|23.75|23.05|-0.0331368421052631|-0.0421052631578947|0.0769230769230768|-0.0130151843817787|31|5
Latour, Investmentab. ser. B|Sep|2010|23.125|26.0|22.85|25.925|22.963|22.75|0.1289901145320733|-0.0118918918918918|0.1378555798687089|0.0043956043956043|10|29
Latour, Investmentab. ser. B|Oct|2010|25.875|26.5|24.8|25.575|25.925|22.85|-0.0135004821600771|-0.0415458937198067|0.0685483870967742|0.0853391684901532|7|13
Latour, Investmentab. ser. B|Nov|2010|25.75|28.1|25.25|27.125|25.575|24.8|0.0606060606060605|-0.0194174757281553|0.1128712871287129|0.0181451612903225|2|30
Latour, Investmentab. ser. B|Dec|2010|27.525|31.15|27.4|31.15|27.125|25.25|0.1483870967741936|-0.0045413260672115|0.1368613138686132|0.085148514851485|3|30
Latour, Investmentab. ser. B|Jan|2011|31.275|32.5|29.75|29.75|31.15|27.4|-0.0449438202247191|-0.0487609912070343|0.0924369747899158|0.0857664233576642|31|10
Latour, Investmentab. ser. B|Feb|2011|30.725|31.25|28.0|29.775|29.75|29.75|0.0008403361344537|-0.0886899918633035|0.1160714285714286|-0.0588235294117647|22|14
Latour, Investmentab. ser. B|Mar|2011|30.2|34.4|30.075|33.525|29.775|28.0|0.1259445843828714|-0.0041390728476821|0.1438071487946799|0.0741071428571429|1|8
Latour, Investmentab. ser. B|Apr|2011|34.125|37.5|33.375|36.75|33.525|30.075|0.0961968680089486|-0.021978021978022|0.1235955056179776|0.1097256857855362|4|28
Latour, Investmentab. ser. B|May|2011|36.825|36.925|33.5|34.1|36.75|33.375|-0.0721088435374149|-0.0902919212491514|0.1022388059701491|0.0037453183520599|25|2
Latour, Investmentab. ser. B|Jun|2011|34.5|34.5|29.6|32.15|34.1|33.5|-0.0571847507331378|-0.1420289855072463|0.1655405405405405|-0.1164179104477611|20|1
Latour, Investmentab. ser. B|Jul|2011|32.35|33.025|28.125|28.625|32.15|29.6|-0.1096423017107308|-0.1306027820710974|0.1742222222222222|-0.0498310810810811|19|4
Latour, Investmentab. ser. B|Aug|2011|28.825|29.175|22.5|26.025|28.625|28.125|-0.0908296943231441|-0.2194275802254987|0.2966666666666666|-0.1999999999999999|9|1
Latour, Investmentab. ser. B|Sep|2011|26.0|26.175|22.013|23.7|26.025|22.5|-0.0893371757925072|-0.1533461538461538|0.1890700949438968|-0.0216444444444443|23|1
Latour, Investmentab. ser. B|Oct|2011|22.5|28.0|22.038|26.325|23.7|22.013|0.110759493670886|-0.0205333333333332|0.2705327162174427|0.001135692545314|10|27
Latour, Investmentab. ser. B|Nov|2011|26.225|28.25|24.25|27.05|26.325|22.038|0.0275403608736941|-0.0753098188751192|0.1649484536082475|0.1003720845811779|29|9
Latour, Investmentab. ser. B|Dec|2011|27.375|27.775|24.25|26.675|27.05|24.25|-0.0138632162661737|-0.1141552511415525|0.1453608247422679|0.0|2|27
Latour, Investmentab. ser. B|Jan|2012|26.75|30.075|26.675|29.35|26.675|24.25|0.1002811621368322|-0.0028037383177569|0.127460168697282|0.1|2|27
Latour, Investmentab. ser. B|Feb|2012|29.125|34.4|29.125|33.825|29.35|26.675|0.1524701873935263|0.0|0.1811158798283261|0.091846298031865|1|23
Latour, Investmentab. ser. B|Mar|2012|33.825|37.0|31.425|34.825|33.825|29.125|0.0295639320029563|-0.0709534368070954|0.177406523468576|0.0789699570815452|7|27
Latour, Investmentab. ser. B|Apr|2012|35.0|35.675|32.825|33.875|34.825|31.425|-0.0272792534099067|-0.062142857142857|0.0868240670220865|0.0445505171042164|10|5
Latour, Investmentab. ser. B|May|2012|34.25|34.625|27.5|28.5|33.875|32.825|-0.1586715867158671|-0.1970802919708029|0.259090909090909|-0.1622239146991623|21|3
Latour, Investmentab. ser. B|Jun|2012|28.5|31.525|27.75|29.1|28.5|27.5|0.0210526315789474|-0.0263157894736841|0.1360360360360359|0.009090909090909|28|7
Latour, Investmentab. ser. B|Jul|2012|29.1|31.1|28.0|29.0|29.1|27.75|-0.0034364261168385|-0.0378006872852234|0.1107142857142857|0.0090090090090089|24|5
Latour, Investmentab. ser. B|Aug|2012|29.2|30.0|27.825|28.45|29.0|28.0|-0.0189655172413792|-0.0470890410958904|0.0781671159029648|-0.0062499999999999|31|2
Latour, Investmentab. ser. B|Sep|2012|28.45|30.875|27.5|28.775|28.45|27.825|0.0114235500878734|-0.0333919156414762|0.1227272727272728|-0.0116801437556154|5|17
Latour, Investmentab. ser. B|Oct|2012|28.575|29.5|28.0|28.75|28.775|27.5|-0.0008688097306689|-0.0201224846894138|0.0535714285714286|0.018181818181818|24|5
Latour, Investmentab. ser. B|Nov|2012|28.75|31.025|28.475|31.025|28.75|28.0|0.0791304347826087|-0.0095652173913043|0.0895522388059699|0.0169642857142857|1|30
Latour, Investmentab. ser. B|Dec|2012|30.5|32.0|29.925|31.05|31.025|28.475|0.0008058017727639|-0.0188524590163934|0.0693400167084377|0.050921861281826|10|20
Latour, Investmentab. ser. B|Jan|2013|31.525|35.15|31.525|34.975|31.05|29.925|0.1264090177133656|0.0|0.1149881046788263|0.0534670008354218|2|31
Latour, Investmentab. ser. B|Feb|2013|34.975|40.0|34.2|37.5|34.975|31.525|0.072194424588992|-0.0221586847748391|0.1695906432748537|0.0848532910388581|5|27
Latour, Investmentab. ser. B|Mar|2013|36.5|37.5|35.4|37.0|37.5|34.2|-0.0133333333333333|-0.0301369863013698|0.0593220338983051|0.0350877192982455|22|1
Latour, Investmentab. ser. B|Apr|2013|36.75|38.225|34.7|38.125|37.0|35.4|0.0304054054054054|-0.05578231292517|0.1015850144092218|-0.0197740112994349|18|30
Latour, Investmentab. ser. B|May|2013|38.25|39.75|36.025|36.5|38.125|34.7|-0.0426229508196721|-0.0581699346405228|0.1034004163775157|0.0381844380403457|31|17
Latour, Investmentab. ser. B|Jun|2013|36.5|36.65|32.725|34.3|36.5|36.025|-0.0602739726027398|-0.1034246575342465|0.1199388846447668|-0.0916030534351144|26|4
Latour, Investmentab. ser. B|Jul|2013|34.3|38.75|33.825|38.5|34.3|32.725|0.1224489795918368|-0.0138483965014575|0.1456023651145601|0.0336134453781513|3|26
Latour, Investmentab. ser. B|Aug|2013|38.65|40.0|34.8|39.2|38.5|33.825|0.0181818181818183|-0.0996119016817593|0.149425287356322|0.0288248337028822|13|5
Latour, Investmentab. ser. B|Sep|2013|39.2|42.45|39.05|39.225|39.2|34.8|0.0006377551020406|-0.003826530612245|0.0870678617157492|0.1221264367816092|30|19
Latour, Investmentab. ser. B|Oct|2013|39.225|40.625|37.0|39.85|39.225|39.05|0.0159337157425112|-0.0567240280433397|0.097972972972973|-0.0524967989756721|9|28
Latour, Investmentab. ser. B|Nov|2013|39.75|41.25|39.5|40.475|39.85|37.0|0.0156838143036386|-0.0062893081761006|0.0443037974683544|0.0675675675675675|1|25
Latour, Investmentab. ser. B|Dec|2013|40.475|44.275|39.375|43.0|40.475|39.5|0.0623841877702284|-0.0271772699197035|0.1244444444444443|-0.0031645569620253|13|27
Latour, Investmentab. ser. B|Jan|2014|43.0|46.35|42.5|42.75|43.0|39.375|-0.0058139534883721|-0.0116279069767442|0.0905882352941176|0.0793650793650793|30|23
Latour, Investmentab. ser. B|Feb|2014|42.5|49.525|41.25|49.25|42.75|42.5|0.1520467836257311|-0.0294117647058823|0.2006060606060606|-0.0294117647058823|4|28
Latour, Investmentab. ser. B|Mar|2014|47.825|49.25|45.025|48.925|49.25|41.25|-0.0065989847715736|-0.058546785154208|0.093836757357024|0.0915151515151515|14|31
Latour, Investmentab. ser. B|Apr|2014|48.975|49.8|46.5|48.8|48.925|45.025|-0.0025549310168625|-0.0505359877488514|0.0709677419354837|0.0327595780122154|16|1
Latour, Investmentab. ser. B|May|2014|49.5|51.625|47.875|50.4|48.8|46.5|0.0327868852459016|-0.0328282828282828|0.0783289817232375|0.0295698924731182|14|27
Latour, Investmentab. ser. B|Jun|2014|50.275|52.325|48.15|48.875|50.4|47.875|-0.0302579365079365|-0.0422675285927399|0.0867082035306334|0.0057441253263708|18|2
Latour, Investmentab. ser. B|Jul|2014|49.0|52.5|47.1|47.55|48.875|48.15|-0.0271099744245525|-0.0387755102040816|0.1146496815286624|-0.0218068535825544|21|4
Latour, Investmentab. ser. B|Aug|2014|47.55|49.125|42.9|48.9|47.55|47.1|0.028391167192429|-0.0977917981072554|0.1451048951048952|-0.089171974522293|8|27
Latour, Investmentab. ser. B|Sep|2014|49.175|49.7|46.025|47.625|48.9|42.9|-0.0260736196319018|-0.0640569395017793|0.0798479087452472|0.0728438228438228|26|1
Latour, Investmentab. ser. B|Oct|2014|47.65|48.45|41.4|47.9|47.625|46.025|0.005774278215223|-0.1311647429171039|0.1702898550724638|-0.1004888647474199|16|30
Latour, Investmentab. ser. B|Nov|2014|48.25|51.925|47.8|51.875|47.9|41.4|0.0829853862212943|-0.0093264248704664|0.086297071129707|0.1545893719806763|3|26
Latour, Investmentab. ser. B|Dec|2014|51.25|52.0|48.775|50.825|51.875|47.8|-0.0202409638554216|-0.0482926829268293|0.0661199384930804|0.0203974895397489|17|1
Latour, Investmentab. ser. B|Jan|2015|51.025|56.85|50.9|56.025|50.825|48.775|0.1023118544023609|-0.0024497795198432|0.1168958742632613|0.0435674013326499|7|26
Latour, Investmentab. ser. B|Feb|2015|56.425|61.3|55.875|61.05|56.025|50.9|0.0896921017402945|-0.009747452370403|0.0970917225950782|0.0977406679764243|2|27
Latour, Investmentab. ser. B|Mar|2015|60.875|62.25|55.4|61.775|61.05|55.875|0.0118755118755118|-0.0899383983572895|0.1236462093862815|-0.0085011185682326|18|31
Latour, Investmentab. ser. B|Apr|2015|62.0|66.375|60.75|64.075|61.775|55.4|0.0372318899231081|-0.0201612903225806|0.0925925925925925|0.0965703971119134|1|27
Latour, Investmentab. ser. B|May|2015|64.1|64.325|57.25|60.75|64.075|60.75|-0.0518923136948888|-0.1068642745709828|0.1235807860262008|-0.0576131687242797|7|4
Latour, Investmentab. ser. B|Jun|2015|60.75|61.15|56.45|57.025|60.75|57.25|-0.0613168724279835|-0.0707818930041151|0.08325952170062|-0.0139737991266375|30|2
Latour, Investmentab. ser. B|Jul|2015|57.5|64.25|56.65|63.7|57.025|56.45|0.1170539237176677|-0.0147826086956521|0.1341571050308914|0.0035429583702391|6|21
Latour, Investmentab. ser. B|Aug|2015|64.25|71.225|58.775|64.35|63.7|56.65|0.0102040816326529|-0.0852140077821012|0.211824755423224|0.0375110326566636|24|17
Latour, Investmentab. ser. B|Sep|2015|64.225|67.925|60.775|66.225|64.35|58.775|0.029137529137529|-0.053717399766446|0.1176470588235294|0.0340280731603572|2|17
Latour, Investmentab. ser. B|Oct|2015|66.575|74.275|65.725|72.775|66.225|60.775|0.0989052472631184|-0.0127675553886594|0.1300874857360214|0.0814479638009049|2|30
Latour, Investmentab. ser. B|Nov|2015|72.375|80.375|70.525|71.6|72.775|65.725|-0.0161456544142907|-0.0255613126079446|0.139666784828075|0.0730315709395208|30|9
Latour, Investmentab. ser. B|Dec|2015|71.6|78.35|70.275|77.925|71.6|70.525|0.0883379888268156|-0.0185055865921786|0.1149057274991105|-0.0035448422545196|11|30
Latour, Investmentab. ser. B|Jan|2016|76.75|77.0|67.85|70.15|77.925|70.275|-0.0997754250882257|-0.1159609120521173|0.1348563006632277|-0.0345072927783708|21|13
Latour, Investmentab. ser. B|Feb|2016|70.25|75.225|63.3|75.05|70.15|67.85|0.0698503207412686|-0.098932384341637|0.1883886255924169|-0.0670596904937361|9|29
Latour, Investmentab. ser. B|Mar|2016|75.05|85.4|74.55|84.125|75.05|63.3|0.1209193870752831|-0.0066622251832112|0.1455399061032865|0.1777251184834123|1|31
Latour, Investmentab. ser. B|Apr|2016|83.0|88.5|79.775|85.825|84.125|74.55|0.0202080237741455|-0.0388554216867469|0.1093701034158569|0.0700871898054997|5|27
Latour, Investmentab. ser. B|May|2016|86.25|88.25|82.65|84.45|85.825|79.775|-0.0160209729099912|-0.0417391304347825|0.0677555958862672|0.0360388592917579|6|23
Latour, Investmentab. ser. B|Jun|2016|85.5|85.55|73.775|78.95|84.45|82.65|-0.0651272942569567|-0.1371345029239765|0.1596069129108774|-0.1073805202661827|27|1
Latour, Investmentab. ser. B|Jul|2016|80.0|85.5|75.9|83.075|78.95|73.775|0.052248258391387|-0.0512499999999999|0.1264822134387351|0.028803795323619|6|25
Latour, Investmentab. ser. B|Aug|2016|83.75|89.75|81.15|87.5|83.075|75.9|0.0532651218778212|-0.0310447761194029|0.1059765865680837|0.0691699604743083|3|30
Latour, Investmentab. ser. B|Sep|2016|87.75|89.925|85.075|87.75|87.5|81.15|0.0028571428571428|-0.0304843304843304|0.0570085218924478|0.0483672211953172|12|1
Latour, Investmentab. ser. B|Oct|2016|87.75|88.725|82.75|83.35|87.75|85.075|-0.0501424501424502|-0.0569800569800569|0.0722054380664651|-0.0273288275051425|26|3
Latour, Investmentab. ser. B|Nov|2016|83.725|85.35|78.35|84.075|83.35|82.75|0.0086982603479304|-0.0641982681397431|0.089342693044033|-0.0531722054380665|4|25
Latour, Investmentab. ser. B|Dec|2016|83.825|86.225|82.725|85.55|84.075|78.35|0.0175438596491226|-0.0131225767968984|0.0423088546388636|0.0558391831525206|2|21
Latour, Investmentab. ser. B|Jan|2017|85.5|87.125|80.425|83.8|85.55|82.725|-0.0204558737580362|-0.0593567251461988|0.0833074292819398|-0.0278029616198246|19|2
Latour, Investmentab. ser. B|Feb|2017|85.425|92.5|83.525|90.2|83.8|80.425|0.0763723150357995|-0.0222417325139009|0.1074528584256209|0.0385452284737333|1|24
Latour, Investmentab. ser. B|Mar|2017|90.875|92.0|83.75|89.5|90.2|83.525|-0.0077605321507761|-0.078404401650619|0.0985074626865671|0.0026938042502244|10|2
Latour, Investmentab. ser. B|Apr|2017|89.675|100.625|89.675|100.075|89.5|83.75|0.1181564245810056|0.0|0.1221076108168386|0.0707462686567164|3|28
Latour, Investmentab. ser. B|May|2017|101.25|102.2|98.65|100.725|100.075|89.675|0.0064951286535097|-0.0256790123456789|0.0359858084135833|0.1000836353498746|4|16
Latour, Investmentab. ser. B|Jun|2017|100.75|111.4|100.65|105.6|100.725|98.65|0.0483991064780342|-0.0009925558312654|0.1068057625434675|0.0202736948808921|1|26
Latour, Investmentab. ser. B|Jul|2017|106.0|107.9|100.8|102.9|105.6|100.65|-0.0255681818181816|-0.0490566037735848|0.0704365079365081|0.0014903129657226|5|3
Latour, Investmentab. ser. B|Aug|2017|103.0|106.5|98.0|100.9|102.9|100.8|-0.0194363459669582|-0.0485436893203883|0.086734693877551|-0.0277777777777777|29|2
Latour, Investmentab. ser. B|Sep|2017|101.3|110.7|99.2|110.3|100.9|98.0|0.0931615460852328|-0.0207305034550838|0.1159274193548387|0.0122448979591835|6|29
Latour, Investmentab. ser. B|Oct|2017|110.5|117.0|110.5|116.3|110.3|99.2|0.0543970988213962|0.0|0.0588235294117647|0.1139112903225805|2|31
Latour, Investmentab. ser. B|Nov|2017|116.4|116.6|101.0|102.5|116.3|110.5|-0.1186586414445399|-0.1323024054982818|0.1544554455445543|-0.085972850678733|15|1
Latour, Investmentab. ser. B|Dec|2017|102.4|104.3|100.3|100.9|102.5|101.0|-0.0156097560975608|-0.0205078125000001|0.0398803589232303|-0.0069306930693069|6|21
Latour, Investmentab. ser. B|Jan|2018|100.8|106.4|99.5|100.3|100.9|100.3|-0.0059464816650149|-0.0128968253968253|0.0693467336683417|-0.0079760717846459|2|5
Latour, Investmentab. ser. B|Feb|2018|100.5|101.9|89.2|97.85|100.3|99.5|-0.0244267198404786|-0.1124378109452736|0.1423766816143499|-0.1035175879396984|6|1
Latour, Investmentab. ser. B|Mar|2018|97.6|99.5|90.4|94.9|97.85|89.2|-0.0301481859989779|-0.0737704918032785|0.1006637168141593|0.0134529147982063|23|13
Latour, Investmentab. ser. B|Apr|2018|95.05|101.4|90.7|96.2|94.9|90.4|0.0136986301369863|-0.0457653866386111|0.1179713340683572|0.0033185840707963|25|27
Latour, Investmentab. ser. B|May|2018|97.0|100.5|90.85|95.0|96.2|90.7|-0.0124740124740124|-0.0634020618556702|0.1062190423775455|0.0016538037486217|15|21
Latour, Investmentab. ser. B|Jun|2018|95.6|98.5|93.65|96.9|95.0|90.85|0.02|-0.0203974895397488|0.0517885744794446|0.030820033021464|28|7
Latour, Investmentab. ser. B|Jul|2018|96.1|98.4|91.7|97.9|96.9|93.65|0.0103199174406605|-0.0457856399583765|0.0730643402399127|-0.0208222103577149|6|27
Latour, Investmentab. ser. B|Aug|2018|97.9|109.3|96.35|106.8|97.9|91.7|0.0909090909090908|-0.015832482124617|0.1344058121432279|0.0507088331515812|2|22
Latour, Investmentab. ser. B|Sep|2018|106.7|111.5|101.7|110.9|106.8|96.35|0.0383895131086142|-0.0468603561387066|0.0963618485742379|0.0555267254800209|7|27
Latour, Investmentab. ser. B|Oct|2018|111.1|114.7|100.9|110.8|110.9|101.7|-0.0009017132551849|-0.0918091809180917|0.1367690782953419|-0.0078662733529989|11|4
Latour, Investmentab. ser. B|Nov|2018|111.0|114.3|103.8|113.8|110.8|100.9|0.0270758122743681|-0.0648648648648648|0.1011560693641617|0.0287413280475716|7|30
Latour, Investmentab. ser. B|Dec|2018|114.5|117.9|106.5|112.0|113.8|103.8|-0.015817223198594|-0.0698689956331878|0.1070422535211268|0.0260115606936417|10|4
Latour, Investmentab. ser. B|Jan|2019|111.7|113.0|103.9|112.2|112.0|106.5|0.0017857142857142|-0.0698299015219336|0.0875842155919153|-0.024413145539906|4|2
Latour, Investmentab. ser. B|Feb|2019|112.2|122.9|111.3|121.5|112.2|103.9|0.0828877005347592|-0.0080213903743315|0.1042228212039533|0.0712223291626563|4|25
Latour, Investmentab. ser. B|Mar|2019|121.5|126.3|117.6|124.5|121.5|111.3|0.0246913580246914|-0.0320987654320987|0.0739795918367347|0.0566037735849056|8|28
Latour, Investmentab. ser. B|Apr|2019|125.2|138.5|125.1|134.5|124.5|117.6|0.0803212851405623|-0.0007987220447285|0.1071143085531576|0.0637755102040815|1|29
Latour, Investmentab. ser. B|May|2019|134.7|136.0|125.3|126.9|134.5|125.1|-0.0565055762081784|-0.0697847067557534|0.0853950518754989|0.0015987210231813|31|3
Latour, Investmentab. ser. B|Jun|2019|126.8|143.6|124.7|136.9|126.9|125.3|0.0788022064617808|-0.0165615141955836|0.1515637530072171|-0.0047885075818036|3|19
Latour, Investmentab. ser. B|Jul|2019|137.9|139.9|131.9|132.4|136.9|124.7|-0.0328707085463841|-0.0435097897026831|0.0606520090978013|0.0577385725741781|30|2
Latour, Investmentab. ser. B|Aug|2019|131.7|133.5|124.2|131.0|132.4|131.9|-0.0105740181268882|-0.0569476082004555|0.0748792270531399|-0.0583775587566338|15|22
Latour, Investmentab. ser. B|Sep|2019|131.0|137.8|128.3|129.6|131.0|124.2|-0.0106870229007633|-0.0206106870229006|0.074045206547155|0.033011272141707|30|20
Latour, Investmentab. ser. B|Oct|2019|129.6|133.6|123.7|130.5|129.6|128.3|0.0069444444444444|-0.0455246913580246|0.0800323362974939|-0.0358534684333593|3|31
Latour, Investmentab. ser. B|Nov|2019||145.8|132.5|143.0|130.5|123.7|0.0957854406130267||0.100377358490566|0.0711398544866612|14|29
Latour, Investmentab. ser. B|Dec|2019|143.1|155.2|140.9|152.8|143.0|132.5|0.0685314685314686|-0.0153738644304681|0.1014904187366925|0.0633962264150944|3|30
Latour, Investmentab. ser. B|Jan|2020|154.0|164.8|153.3|160.9|152.8|140.9|0.0530104712041883|-0.0045454545454545|0.0750163078930201|0.0880056777856637|8|31
Latour, Investmentab. ser. B|Feb|2020|161.0|174.7|144.8|150.1|160.9|153.3|-0.067122436295836|-0.1006211180124222|0.2064917127071821|-0.055446836268754|28|20
Latour, Investmentab. ser. B|Mar|2020|150.9|158.0|109.9|141.6|150.1|144.8|-0.056628914057295|-0.2717031146454606|0.4376706096451319|-0.2410220994475138|16|5
Latour, Investmentab. ser. B|Apr|2020|138.0|157.9|132.8|146.6|141.6|109.9|0.0353107344632768|-0.0376811594202898|0.1890060240963855|0.2083712465878071|2|15
Latour, Investmentab. ser. B|May|2020|143.2|173.0|139.5|168.9|146.6|132.8|0.1521145975443383|-0.0258379888268155|0.2401433691756271|0.0504518072289155|4|26
Latour, Investmentab. ser. B|Jun|2020|170.0|183.8|162.5|169.0|168.9|139.5|0.0005920663114269|-0.0441176470588234|0.1310769230769231|0.1648745519713261|15|10
Latour, Investmentab. ser. B|Jul|2020|169.0|185.0|167.7|179.3|169.0|162.5|0.0609467455621302|-0.0076923076923077|0.1031604054859869|0.032|1|23
Latour, Investmentab. ser. B|Aug|2020|179.3|196.9|178.5|192.9|179.3|167.7|0.0758505298382599|-0.0044617958728389|0.1030812324929972|0.0644007155635062|3|27
Latour, Investmentab. ser. B|Sep|2020|194.0|213.4|190.6|210.8|192.9|178.5|0.0927941938828409|-0.0175257731958763|0.1196222455403988|0.0677871148459383|4|29
Latour, Investmentab. ser. B|Oct|2020|210.8|216.4|198.2|207.8|210.8|190.6|-0.0142314990512334|-0.0597722960151804|0.0918264379414732|0.0398740818467995|28|13
Latour, Investmentab. ser. B|Nov|2020|207.0|240.6|205.2|225.8|207.8|198.2|0.0866217516843117|-0.0086956521739131|0.1725146198830409|0.0353178607467203|2|9
Latour, Investmentab. ser. B|Dec|2020|225.8|225.8|182.3|199.7|225.8|205.2|-0.1155890168290523|-0.1926483613817537|0.2386176631925398|-0.1115984405458088|10|1
Latour, Investmentab. ser. B|Jan|2021|200.4|202.0|186.2|187.4|199.7|182.3|-0.0615923885828741|-0.0708582834331338|0.0848549946294308|0.0213933077345034|28|4
Latour, Investmentab. ser. B|Feb|2021|188.6|211.6|188.6|192.3|187.4|186.2|0.0261472785485592|0.0|0.1219512195121952|0.0128893662728248|1|15
Latour, Investmentab. ser. B|Mar|2021|193.4|228.4|193.4|226.2|192.3|188.6|0.1762870514820591|0.0|0.1809720785935884|0.0254506892895016|1|31
Latour, Investmentab. ser. B|Apr|2021|227.2|266.5|226.5|259.0|226.2|193.4|0.1450044208664898|-0.0030809859154928|0.1766004415011037|0.171147880041365|1|29
Latour, Investmentab. ser. B|May|2021|259.3|285.6|247.6|283.7|259.0|226.5|0.0953667953667953|-0.0451214809101427|0.1534733441033926|0.0931567328918321|11|31
Latour, Investmentab. ser. B|Jun|2021|284.8|285.6|269.3|280.8|283.7|247.6|-0.0102220655622135|-0.0544241573033708|0.0605272929818048|0.0876413570274636|2|1
Latour, Investmentab. ser. B|Jul|2021|282.0|338.1|278.2|336.4|280.8|269.3|0.1980056980056979|-0.0134751773049646|0.2153127246585191|0.0330486446342368|1|30
Latour, Investmentab. ser. B|Aug|2021|337.0|358.2|290.0|300.3|336.4|278.2|-0.1073127229488702|-0.1394658753709199|0.2351724137931035|0.0424155283968368|25|5
