Stock,ProbMethod,HistoricalPeakThreshold,CurrentProb_Bin,DTE_Bin,RecoveryCandidate_N,RecoveryCandidate_WorthlessCount,RecoveryCandidate_WorthlessRate_pct,AllOptions_N,AllOptions_WorthlessCount,AllOptions_WorthlessRate_pct,RecoveryAdvantage_pp
OMXS30,Bayesian Calibrated,0.8,70-80%,0-7,443,341,76.97516930022573,915,673,73.55191256830601,3.4232567319197216
OMXS30,Bayesian Calibrated,0.8,70-80%,8-14,354,304,85.87570621468926,418,326,77.99043062200957,7.88527559267969
OMXS30,Bayesian Calibrated,0.8,70-80%,15-21,367,321,87.46594005449592,419,332,79.23627684964201,8.229663204853907
OMXS30,Bayesian Calibrated,0.8,70-80%,22-28,205,184,89.75609756097562,235,194,82.5531914893617,7.202906071613924
OMXS30,Bayesian Calibrated,0.8,70-80%,29-35,66,63,95.45454545454545,66,63,95.45454545454545,0.0
OMXS30,Bayesian Calibrated,0.8,70-80%,36+,104,91,87.5,108,91,84.25925925925925,3.2407407407407476
EQT AB,Bayesian Calibrated,0.8,80-90%,0-7,81,68,83.9506172839506,81,68,83.9506172839506,0.0
EQT AB,Bayesian Calibrated,0.8,80-90%,15-21,23,21,91.30434782608695,23,21,91.30434782608695,0.0
EQT AB,Bayesian Calibrated,0.8,80-90%,8-14,45,36,80.0,45,36,80.0,0.0
EQT AB,Bayesian Calibrated,0.8,80-90%,36+,310,272,87.74193548387098,310,272,87.74193548387098,0.0
EQT AB,Bayesian Calibrated,0.8,80-90%,29-35,10,6,60.0,10,6,60.0,0.0
EQT AB,Bayesian Calibrated,0.8,80-90%,22-28,17,16,94.11764705882352,17,16,94.11764705882352,0.0
EQT AB,Bayesian Calibrated,0.8,60-70%,0-7,54,50,92.5925925925926,91,77,84.61538461538461,7.977207977207982
EQT AB,Bayesian Calibrated,0.8,60-70%,15-21,10,8,80.0,11,8,72.72727272727273,7.272727272727266
EQT AB,Bayesian Calibrated,0.8,60-70%,8-14,57,40,70.17543859649122,71,42,59.154929577464785,11.020509019026434
EQT AB,Bayesian Calibrated,0.8,60-70%,36+,153,123,80.3921568627451,201,132,65.67164179104478,14.72051507170032
EQT AB,Bayesian Calibrated,0.8,60-70%,29-35,17,12,70.58823529411765,20,13,65.0,5.588235294117652
EQT AB,Bayesian Calibrated,0.8,60-70%,22-28,38,32,84.21052631578947,47,32,68.08510638297872,16.125419932810743
EQT AB,Bayesian Calibrated,0.8,50-60%,0-7,28,26,92.85714285714286,54,39,72.22222222222221,20.634920634920647
EQT AB,Bayesian Calibrated,0.8,50-60%,15-21,27,19,70.37037037037037,31,19,61.29032258064516,9.080047789725207
EQT AB,Bayesian Calibrated,0.8,50-60%,8-14,51,40,78.43137254901961,82,50,60.97560975609756,17.45576279292205
EQT AB,Bayesian Calibrated,0.8,50-60%,36+,80,62,77.5,105,64,60.952380952380956,16.547619047619044
EQT AB,Bayesian Calibrated,0.8,50-60%,29-35,15,10,66.66666666666666,17,11,64.70588235294117,1.9607843137254832
EQT AB,Bayesian Calibrated,0.8,50-60%,22-28,22,18,81.81818181818183,32,21,65.625,16.193181818181827
EQT AB,Bayesian Calibrated,0.8,70-80%,15-21,25,23,92.0,27,23,85.18518518518519,6.8148148148148096
EQT AB,Bayesian Calibrated,0.8,70-80%,8-14,17,11,64.70588235294117,18,11,61.111111111111114,3.5947712418300597
EQT AB,Bayesian Calibrated,0.8,70-80%,36+,208,171,82.21153846153845,239,179,74.89539748953975,7.316140971998706
EQT AB,Bayesian Calibrated,0.8,70-80%,29-35,17,13,76.47058823529412,20,13,65.0,11.470588235294116
EQT AB,Bayesian Calibrated,0.8,70-80%,22-28,16,14,87.5,18,14,77.77777777777779,9.722222222222214
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,80-90%,0-7,163,132,80.98159509202453,163,132,80.98159509202453,0.0
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,80-90%,8-14,270,234,86.66666666666667,270,234,86.66666666666667,0.0
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,80-90%,15-21,283,237,83.74558303886926,283,237,83.74558303886926,0.0
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,80-90%,22-28,131,116,88.54961832061069,131,116,88.54961832061069,0.0
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,80-90%,36+,214,185,86.44859813084112,214,185,86.44859813084112,0.0
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,80-90%,29-35,26,20,76.92307692307693,26,20,76.92307692307693,0.0
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,70-80%,0-7,114,97,85.08771929824562,277,208,75.09025270758123,9.997466590664388
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,70-80%,8-14,199,157,78.89447236180904,273,201,73.62637362637363,5.268098735435402
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,70-80%,15-21,208,169,81.25,239,182,76.15062761506276,5.09937238493724
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,70-80%,22-28,63,51,80.95238095238095,65,53,81.53846153846153,-0.586080586080584
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,70-80%,36+,194,164,84.5360824742268,209,166,79.42583732057416,5.110245153652642
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,70-80%,29-35,18,12,66.66666666666666,25,14,56.00000000000001,10.66666666666665
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,50-60%,0-7,57,34,59.64912280701754,190,104,54.736842105263165,4.912280701754376
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,50-60%,8-14,159,110,69.18238993710692,341,197,57.77126099706745,11.411128940039468
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,50-60%,15-21,64,53,82.8125,136,78,57.35294117647059,25.459558823529413
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,50-60%,22-28,28,21,75.0,45,23,51.11111111111111,23.888888888888893
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,50-60%,36+,104,83,79.8076923076923,130,85,65.38461538461539,14.42307692307692
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,50-60%,29-35,8,5,62.5,12,8,66.66666666666666,-4.166666666666657
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,60-70%,8-14,100,74,74.0,187,122,65.24064171122996,8.759358288770045
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,60-70%,0-7,56,41,73.21428571428571,163,104,63.80368098159509,9.410604732690615
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,60-70%,15-21,158,125,79.11392405063292,239,155,64.85355648535564,14.260367565277278
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,60-70%,22-28,78,57,73.07692307692307,106,71,66.98113207547169,6.095791001451374
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,60-70%,29-35,20,17,85.0,29,20,68.96551724137932,16.034482758620683
"Ericsson, Telefonab. L M ser. B",Bayesian Calibrated,0.8,60-70%,36+,162,133,82.09876543209876,194,137,70.61855670103093,11.480208731067833
Essity AB ser. B,Bayesian Calibrated,0.8,80-90%,15-21,35,32,91.42857142857143,35,32,91.42857142857143,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,80-90%,8-14,27,20,74.07407407407408,27,20,74.07407407407408,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,80-90%,0-7,25,24,96.0,25,24,96.0,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,80-90%,29-35,34,30,88.23529411764706,34,30,88.23529411764706,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,80-90%,22-28,26,21,80.76923076923077,26,21,80.76923076923077,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,80-90%,36+,121,109,90.08264462809917,121,109,90.08264462809917,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,70-80%,15-21,18,17,94.44444444444444,18,17,94.44444444444444,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,70-80%,8-14,40,32,80.0,54,36,66.66666666666666,13.333333333333343
Essity AB ser. B,Bayesian Calibrated,0.8,70-80%,0-7,15,15,100.0,24,23,95.83333333333334,4.166666666666657
Essity AB ser. B,Bayesian Calibrated,0.8,70-80%,36+,141,125,88.65248226950354,149,125,83.89261744966443,4.759864819839109
Essity AB ser. B,Bayesian Calibrated,0.8,70-80%,29-35,10,8,80.0,10,8,80.0,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,70-80%,22-28,23,18,78.26086956521739,23,18,78.26086956521739,0.0
Essity AB ser. B,Bayesian Calibrated,0.8,60-70%,15-21,18,17,94.44444444444444,21,18,85.71428571428571,8.730158730158735
Essity AB ser. B,Bayesian Calibrated,0.8,60-70%,8-14,15,12,80.0,34,15,44.11764705882353,35.88235294117647
Essity AB ser. B,Bayesian Calibrated,0.8,60-70%,36+,111,95,85.58558558558559,128,95,74.21875,11.36683558558559
Essity AB ser. B,Bayesian Calibrated,0.8,60-70%,29-35,16,13,81.25,19,15,78.94736842105263,2.30263157894737
Essity AB ser. B,Bayesian Calibrated,0.8,60-70%,0-7,22,14,63.63636363636363,38,28,73.68421052631578,-10.047846889952147
Essity AB ser. B,Bayesian Calibrated,0.8,60-70%,22-28,10,8,80.0,11,8,72.72727272727273,7.272727272727266
Essity AB ser. B,Bayesian Calibrated,0.8,50-60%,15-21,8,8,100.0,11,8,72.72727272727273,27.272727272727266
Essity AB ser. B,Bayesian Calibrated,0.8,50-60%,36+,95,77,81.05263157894737,122,79,64.75409836065575,16.298533218291624
Essity AB ser. B,Bayesian Calibrated,0.8,50-60%,22-28,15,13,86.66666666666667,18,13,72.22222222222221,14.444444444444457
Essity AB ser. B,Bayesian Calibrated,0.8,50-60%,29-35,7,6,85.71428571428571,9,7,77.77777777777779,7.9365079365079225
Essity AB ser. B,Bayesian Calibrated,0.8,50-60%,8-14,8,7,87.5,24,11,45.83333333333333,41.66666666666667
Essity AB ser. B,Bayesian Calibrated,0.8,50-60%,0-7,7,4,57.14285714285714,21,13,61.904761904761905,-4.761904761904766
Evolution AB,Bayesian Calibrated,0.8,60-70%,0-7,108,82,75.92592592592592,429,249,58.04195804195804,17.883967883967884
Evolution AB,Bayesian Calibrated,0.8,60-70%,8-14,107,75,70.09345794392523,252,159,63.095238095238095,6.998219848687135
Evolution AB,Bayesian Calibrated,0.8,60-70%,15-21,178,133,74.71910112359551,269,171,63.56877323420075,11.15032788939476
Evolution AB,Bayesian Calibrated,0.8,60-70%,22-28,38,29,76.31578947368422,61,35,57.377049180327866,18.938740293356354
Evolution AB,Bayesian Calibrated,0.8,60-70%,29-35,29,24,82.75862068965517,40,28,70.0,12.758620689655174
Evolution AB,Bayesian Calibrated,0.8,60-70%,36+,168,134,79.76190476190477,199,137,68.84422110552764,10.917683656377136
Evolution AB,Bayesian Calibrated,0.8,50-60%,0-7,68,40,58.82352941176471,306,145,47.385620915032675,11.437908496732035
Evolution AB,Bayesian Calibrated,0.8,50-60%,8-14,72,49,68.05555555555556,222,113,50.9009009009009,17.154654654654657
Evolution AB,Bayesian Calibrated,0.8,50-60%,15-21,124,83,66.93548387096774,263,140,53.2319391634981,13.703544707469646
Evolution AB,Bayesian Calibrated,0.8,50-60%,22-28,48,37,77.08333333333334,98,51,52.04081632653062,25.042517006802726
Evolution AB,Bayesian Calibrated,0.8,50-60%,36+,145,111,76.55172413793103,193,117,60.62176165803109,15.929962479899942
Evolution AB,Bayesian Calibrated,0.8,50-60%,29-35,16,13,81.25,38,19,50.0,31.25
Evolution AB,Bayesian Calibrated,0.8,80-90%,0-7,135,112,82.96296296296296,135,112,82.96296296296296,0.0
Evolution AB,Bayesian Calibrated,0.8,80-90%,8-14,252,188,74.60317460317461,252,188,74.60317460317461,0.0
Evolution AB,Bayesian Calibrated,0.8,80-90%,15-21,281,236,83.98576512455516,281,236,83.98576512455516,0.0
Evolution AB,Bayesian Calibrated,0.8,80-90%,22-28,97,78,80.41237113402062,97,78,80.41237113402062,0.0
Evolution AB,Bayesian Calibrated,0.8,80-90%,36+,166,140,84.33734939759037,166,140,84.33734939759037,0.0
Evolution AB,Bayesian Calibrated,0.8,80-90%,29-35,29,23,79.3103448275862,29,23,79.3103448275862,0.0
Evolution AB,Bayesian Calibrated,0.8,70-80%,0-7,105,90,85.71428571428571,272,192,70.58823529411765,15.126050420168056
Evolution AB,Bayesian Calibrated,0.8,70-80%,8-14,248,182,73.38709677419355,425,291,68.47058823529412,4.916508538899436
Evolution AB,Bayesian Calibrated,0.8,70-80%,15-21,177,139,78.53107344632768,210,154,73.33333333333333,5.197740112994353
Evolution AB,Bayesian Calibrated,0.8,70-80%,22-28,40,32,80.0,52,37,71.15384615384616,8.84615384615384
Evolution AB,Bayesian Calibrated,0.8,70-80%,36+,115,92,80.0,125,93,74.4,5.599999999999994
Evolution AB,Bayesian Calibrated,0.8,70-80%,29-35,29,23,79.3103448275862,35,26,74.28571428571429,5.024630541871915
Fabege AB,Bayesian Calibrated,0.8,80-90%,0-7,23,17,73.91304347826086,23,17,73.91304347826086,0.0
Fabege AB,Bayesian Calibrated,0.8,80-90%,15-21,11,11,100.0,11,11,100.0,0.0
Fabege AB,Bayesian Calibrated,0.8,80-90%,8-14,50,39,78.0,50,39,78.0,0.0
Fabege AB,Bayesian Calibrated,0.8,80-90%,29-35,25,20,80.0,25,20,80.0,0.0
Fabege AB,Bayesian Calibrated,0.8,80-90%,36+,238,211,88.65546218487394,238,211,88.65546218487394,0.0
Fabege AB,Bayesian Calibrated,0.8,80-90%,22-28,40,32,80.0,40,32,80.0,0.0
Fabege AB,Bayesian Calibrated,0.8,70-80%,8-14,32,29,90.625,41,34,82.92682926829268,7.698170731707322
Fabege AB,Bayesian Calibrated,0.8,70-80%,15-21,24,18,75.0,26,18,69.23076923076923,5.769230769230774
Fabege AB,Bayesian Calibrated,0.8,70-80%,0-7,17,12,70.58823529411765,30,19,63.33333333333333,7.2549019607843235
Fabege AB,Bayesian Calibrated,0.8,70-80%,36+,114,91,79.82456140350878,117,91,77.77777777777779,2.0467836257309955
Fabege AB,Bayesian Calibrated,0.8,70-80%,29-35,20,12,60.0,20,12,60.0,0.0
Fabege AB,Bayesian Calibrated,0.8,70-80%,22-28,32,27,84.375,39,29,74.35897435897436,10.016025641025635
Fabege AB,Bayesian Calibrated,0.8,60-70%,8-14,13,10,76.92307692307693,24,13,54.166666666666664,22.75641025641027
Fabege AB,Bayesian Calibrated,0.8,60-70%,15-21,25,19,76.0,25,19,76.0,0.0
Fabege AB,Bayesian Calibrated,0.8,60-70%,36+,50,36,72.0,54,36,66.66666666666666,5.333333333333343
Fabege AB,Bayesian Calibrated,0.8,60-70%,22-28,34,23,67.64705882352942,44,26,59.09090909090909,8.556149732620327
Fabege AB,Bayesian Calibrated,0.8,60-70%,29-35,19,16,84.21052631578947,23,17,73.91304347826086,10.297482837528605
Fabege AB,Bayesian Calibrated,0.8,60-70%,0-7,12,7,58.333333333333336,15,10,66.66666666666666,-8.333333333333321
Fabege AB,Bayesian Calibrated,0.8,50-60%,15-21,27,18,66.66666666666666,31,19,61.29032258064516,5.376344086021497
Fabege AB,Bayesian Calibrated,0.8,50-60%,36+,101,70,69.3069306930693,120,70,58.333333333333336,10.973597359735969
Fabege AB,Bayesian Calibrated,0.8,50-60%,8-14,4,3,75.0,5,3,60.0,15.0
Fabege AB,Bayesian Calibrated,0.8,50-60%,29-35,4,2,50.0,6,2,33.33333333333333,16.66666666666667
Fortnox AB,Bayesian Calibrated,0.8,80-90%,0-7,6,6,100.0,6,6,100.0,0.0
Fortnox AB,Bayesian Calibrated,0.8,80-90%,15-21,19,15,78.94736842105263,19,15,78.94736842105263,0.0
Fortnox AB,Bayesian Calibrated,0.8,80-90%,22-28,22,19,86.36363636363636,22,19,86.36363636363636,0.0
Fortnox AB,Bayesian Calibrated,0.8,80-90%,36+,202,180,89.10891089108911,202,180,89.10891089108911,0.0
Fortnox AB,Bayesian Calibrated,0.8,80-90%,8-14,18,17,94.44444444444444,18,17,94.44444444444444,0.0
Fortnox AB,Bayesian Calibrated,0.8,80-90%,29-35,18,16,88.88888888888889,18,16,88.88888888888889,0.0
Fortnox AB,Bayesian Calibrated,0.8,70-80%,0-7,6,6,100.0,12,11,91.66666666666666,8.333333333333343
Fortnox AB,Bayesian Calibrated,0.8,70-80%,15-21,7,7,100.0,7,7,100.0,0.0
Fortnox AB,Bayesian Calibrated,0.8,70-80%,36+,147,126,85.71428571428571,172,134,77.90697674418605,7.807308970099655
Fortnox AB,Bayesian Calibrated,0.8,70-80%,22-28,26,20,76.92307692307693,34,21,61.76470588235294,15.158371040723992
Fortnox AB,Bayesian Calibrated,0.8,70-80%,8-14,11,11,100.0,15,13,86.66666666666667,13.333333333333329
Fortnox AB,Bayesian Calibrated,0.8,70-80%,29-35,12,9,75.0,17,11,64.70588235294117,10.294117647058826
Fortnox AB,Bayesian Calibrated,0.8,60-70%,0-7,7,7,100.0,18,15,83.33333333333334,16.666666666666657
Fortnox AB,Bayesian Calibrated,0.8,60-70%,15-21,14,14,100.0,16,15,93.75,6.25
Fortnox AB,Bayesian Calibrated,0.8,60-70%,36+,57,39,68.42105263157895,71,45,63.38028169014085,5.0407709414380975
Fortnox AB,Bayesian Calibrated,0.8,60-70%,22-28,48,41,85.41666666666666,60,42,70.0,15.416666666666657
Fortnox AB,Bayesian Calibrated,0.8,60-70%,8-14,8,5,62.5,16,9,56.25,6.25
Fortnox AB,Bayesian Calibrated,0.8,60-70%,29-35,10,9,90.0,13,10,76.92307692307693,13.076923076923066
Fortnox AB,Bayesian Calibrated,0.8,50-60%,15-21,40,30,75.0,50,33,66.0,9.0
Fortnox AB,Bayesian Calibrated,0.8,50-60%,8-14,19,12,63.1578947368421,41,19,46.34146341463415,16.816431322207954
Fortnox AB,Bayesian Calibrated,0.8,50-60%,0-7,8,7,87.5,17,14,82.35294117647058,5.14705882352942
Fortnox AB,Bayesian Calibrated,0.8,50-60%,22-28,18,13,72.22222222222221,23,13,56.52173913043478,15.700483091787433
Getinge AB ser. B,Bayesian Calibrated,0.8,80-90%,15-21,49,39,79.59183673469387,49,39,79.59183673469387,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,80-90%,0-7,61,46,75.40983606557377,61,46,75.40983606557377,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,80-90%,8-14,48,42,87.5,48,42,87.5,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,80-90%,22-28,76,57,75.0,76,57,75.0,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,80-90%,36+,289,254,87.88927335640139,289,254,87.88927335640139,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,80-90%,29-35,37,34,91.8918918918919,37,34,91.8918918918919,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,70-80%,15-21,40,33,82.5,45,36,80.0,2.5
Getinge AB ser. B,Bayesian Calibrated,0.8,70-80%,0-7,21,16,76.19047619047619,22,16,72.72727272727273,3.463203463203456
Getinge AB ser. B,Bayesian Calibrated,0.8,70-80%,22-28,75,53,70.66666666666667,80,55,68.75,1.9166666666666714
Getinge AB ser. B,Bayesian Calibrated,0.8,70-80%,36+,212,173,81.60377358490565,236,174,73.72881355932203,7.8749600255836185
Getinge AB ser. B,Bayesian Calibrated,0.8,70-80%,29-35,40,36,90.0,41,37,90.2439024390244,-0.2439024390243958
Getinge AB ser. B,Bayesian Calibrated,0.8,70-80%,8-14,33,30,90.9090909090909,33,30,90.9090909090909,0.0
Getinge AB ser. B,Bayesian Calibrated,0.8,60-70%,15-21,45,35,77.77777777777779,54,38,70.37037037037037,7.407407407407419
Getinge AB ser. B,Bayesian Calibrated,0.8,60-70%,8-14,25,18,72.0,26,18,69.23076923076923,2.7692307692307736
Getinge AB ser. B,Bayesian Calibrated,0.8,60-70%,22-28,22,17,77.27272727272727,24,17,70.83333333333334,6.4393939393939235
Getinge AB ser. B,Bayesian Calibrated,0.8,60-70%,36+,114,85,74.56140350877193,145,87,60.0,14.561403508771932
Getinge AB ser. B,Bayesian Calibrated,0.8,60-70%,29-35,17,10,58.82352941176471,19,12,63.1578947368421,-4.334365325077393
Getinge AB ser. B,Bayesian Calibrated,0.8,50-60%,15-21,19,15,78.94736842105263,20,15,75.0,3.94736842105263
Getinge AB ser. B,Bayesian Calibrated,0.8,50-60%,36+,39,27,69.23076923076923,46,28,60.86956521739131,8.361204013377915
Getinge AB ser. B,Bayesian Calibrated,0.8,50-60%,29-35,19,12,63.1578947368421,23,14,60.86956521739131,2.288329519450791
Hexagon AB ser. B,Bayesian Calibrated,0.8,80-90%,15-21,19,18,94.73684210526315,19,18,94.73684210526315,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,80-90%,8-14,64,53,82.8125,64,53,82.8125,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,80-90%,0-7,33,28,84.84848484848484,33,28,84.84848484848484,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,80-90%,29-35,27,25,92.5925925925926,27,25,92.5925925925926,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,80-90%,36+,280,232,82.85714285714286,280,232,82.85714285714286,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,80-90%,22-28,51,42,82.35294117647058,51,42,82.35294117647058,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,70-80%,15-21,22,20,90.9090909090909,28,24,85.71428571428571,5.194805194805198
Hexagon AB ser. B,Bayesian Calibrated,0.8,70-80%,8-14,19,18,94.73684210526315,22,19,86.36363636363636,8.37320574162679
Hexagon AB ser. B,Bayesian Calibrated,0.8,70-80%,29-35,36,29,80.55555555555556,38,29,76.31578947368422,4.239766081871338
Hexagon AB ser. B,Bayesian Calibrated,0.8,70-80%,36+,221,173,78.28054298642535,235,174,74.04255319148936,4.237989794935984
Hexagon AB ser. B,Bayesian Calibrated,0.8,70-80%,22-28,37,34,91.8918918918919,42,36,85.71428571428571,6.177606177606194
Hexagon AB ser. B,Bayesian Calibrated,0.8,70-80%,0-7,27,20,74.07407407407408,34,22,64.70588235294117,9.368191721132902
Hexagon AB ser. B,Bayesian Calibrated,0.8,50-60%,8-14,34,22,64.70588235294117,51,25,49.01960784313725,15.686274509803923
Hexagon AB ser. B,Bayesian Calibrated,0.8,50-60%,15-21,20,16,80.0,26,16,61.53846153846154,18.46153846153846
Hexagon AB ser. B,Bayesian Calibrated,0.8,50-60%,0-7,30,20,66.66666666666666,44,25,56.81818181818182,9.848484848484837
Hexagon AB ser. B,Bayesian Calibrated,0.8,50-60%,29-35,10,9,90.0,14,9,64.28571428571429,25.714285714285708
Hexagon AB ser. B,Bayesian Calibrated,0.8,50-60%,36+,131,92,70.22900763358778,189,96,50.79365079365079,19.435356839936993
Hexagon AB ser. B,Bayesian Calibrated,0.8,50-60%,22-28,3,2,66.66666666666666,3,2,66.66666666666666,0.0
Hexagon AB ser. B,Bayesian Calibrated,0.8,60-70%,8-14,27,19,70.37037037037037,33,20,60.60606060606061,9.764309764309758
Hexagon AB ser. B,Bayesian Calibrated,0.8,60-70%,15-21,13,11,84.61538461538461,16,11,68.75,15.865384615384613
Hexagon AB ser. B,Bayesian Calibrated,0.8,60-70%,29-35,16,13,81.25,21,13,61.904761904761905,19.345238095238095
Hexagon AB ser. B,Bayesian Calibrated,0.8,60-70%,36+,207,156,75.36231884057972,258,159,61.627906976744185,13.734411863835533
Hexagon AB ser. B,Bayesian Calibrated,0.8,60-70%,22-28,26,26,100.0,29,28,96.55172413793103,3.448275862068968
Hexagon AB ser. B,Bayesian Calibrated,0.8,60-70%,0-7,17,12,70.58823529411765,23,14,60.86956521739131,9.71867007672634
"Hennes & Mauritz AB, H & M ser. B",Bayesian Calibrated,0.8,60-70%,0-7,95,76,80.0,172,110,63.95348837209303,16.046511627906973
